"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","time_estern","uvi","mepaqi","pm1","time_estern"
"4089","Kaiping Stations, Tangshan",179,4637,"39.674","118.269","http://aqicn.org/city/hebei/tangshanshi/kaipingjiancezhan/","","2017-03-25 06:00:00","",4,93,1021,NA,NA,NA,NA,NA,NA,3.1,NA,350,3,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4090","Fengnan District City Hall, Tangshan",112,4638,"39.582","118.091","http://aqicn.org/city/hebei/tangshanshi/fengnanquzhengfu/","","2017-03-25 06:00:00","",4,93,1021,NA,NA,NA,NA,NA,NA,3.1,NA,350,3,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4091","Fengrun City Hall, Tangshan",161,4639,"39.839","118.169","http://aqicn.org/city/hebei/tangshanshi/fengrunquzhengfu/","","2017-03-25 06:00:00","",4,93,1021,NA,NA,NA,NA,NA,NA,3.1,NA,350,3,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4092","Qianxi EPA, Tangshan",82,4640,"40.152","118.311","http://aqicn.org/city/hebei/tangshanshi/qianxihuanbaoju/","","2017-03-25 06:00:00","",4,93,1021,NA,NA,NA,NA,NA,NA,3.1,NA,350,3,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4093","Caofeidian Xinli  Primary School, Tangshan",109,4641,"39.29","118.456","http://aqicn.org/city/hebei/tangshanshi/caofeidianxinlixiaoxue/","","2017-03-25 06:00:00","",4,93,1021,NA,NA,NA,NA,NA,NA,3.1,NA,350,3,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4094","Zunhua EPA, Tangshan",95,4642,"40.205","117.991","http://aqicn.org/city/hebei/tangshanshi/zunhuahuanbaoju/","","2017-03-25 06:00:00","",4,93,1021,NA,NA,NA,NA,NA,NA,3.1,NA,350,3,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4095","Qianan No.1 middle school, Tangshan",74,4643,"118.711","40.003","http://aqicn.org/city/hebei/tangshanshi/qiananyizhong/","","2017-03-25 06:00:00","",4,93,1021,NA,NA,NA,NA,NA,NA,3.1,NA,350,3,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4096","Cultural centers within the mound, Xingtai",84,4652,"37.293","114.519","http://aqicn.org/city/hebei/xingtaishi/naqiuwenhuahuodongzhongxin/","","2017-03-25 06:00:00","",1,100,1022,NA,NA,NA,NA,NA,NA,0.9,NA,290,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4097","Shāhé xuānchuán wénhuà zhōngxīn, Xingtai",78,4653,"36.861","114.51","http://aqicn.org/city/hebei/xingtaishi/shahexuanchuanwenhuazhongxin/","","2017-03-25 06:00:00","",1,100,1022,NA,NA,NA,NA,NA,NA,0.9,NA,290,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4098","Mǎn chéng shuìwù jú, Baoding",65,4654,"38.955","115.329","http://aqicn.org/city/hebei/baodingshi/manchengshuiwuju/","","2017-03-25 06:00:00","",1,100,1021,NA,NA,NA,NA,NA,NA,1.8,NA,270,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4099","Qingyuan City Hall, Baoding",68,4655,"115.496","38.771","http://aqicn.org/city/hebei/baodingshi/qingyuanxianzhengfu/","","2017-03-25 06:00:00","",1,100,1021,NA,NA,NA,NA,NA,NA,1.8,NA,270,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4100","Xushui EPA, Baoding",40,4656,"39.025","115.662","http://aqicn.org/city/hebei/baodingshi/xushuihuanbaoju/","","2017-03-25 06:00:00","",1,100,1021,NA,NA,NA,NA,NA,NA,1.8,NA,270,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4101","Ān xīnmín zhèngjú, Baoding",54,4657,"38.942","115.942","http://aqicn.org/city/hebei/baodingshi/anxinminzhengju/","","2017-03-25 06:00:00","",1,100,1021,NA,NA,NA,NA,NA,NA,1.8,NA,270,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4102","Zhuozhou Monitoring Stations, Baoding",109,4658,"39.492","116.034","http://aqicn.org/city/hebei/baodingshi/zhuozhoujiancezhan/","","2017-03-25 06:00:00","",1,100,1021,NA,NA,NA,NA,NA,NA,1.8,NA,270,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4103","Gaobeidian EPA, Baoding",58,4659,"39.332","115.88","http://aqicn.org/city/hebei/baodingshi/gaobeidianhuanbaoju/","","2017-03-25 06:00:00","",1,100,1021,NA,NA,NA,NA,NA,NA,1.8,NA,270,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4104","Dìng zhōu wǔzhuāng bù, Dingzhou",105,4660,"38.522","114.997","http://aqicn.org/city/hebei/dingzhoushi/dingzhouwuzhuangbu/","","2017-03-25 06:00:00","",1,100,1021,NA,NA,NA,NA,NA,NA,1.8,NA,270,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4105","Xuānhuà qū jūnyíng fènghuáng chéng, Zhangjiakou",38,4661,"115.106","40.615","http://aqicn.org/city/hebei/zhangjiakoushi/xuanhuaqujunyingfenghuangcheng/","","2017-03-25 06:00:00","",-2,70,1024,NA,NA,NA,NA,NA,NA,1.8,NA,40,-5,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4106","Xiahuayuan EPA, Zhangjiakou",43,4662,"40.508","115.296","http://aqicn.org/city/hebei/zhangjiakoushi/xiahuayuanhuanbaoju/","","2017-03-25 06:00:00","",-2,70,1024,NA,NA,NA,NA,NA,NA,1.8,NA,40,-5,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4107","Huaian EPA, Zhangjiakou",41,4663,"40.68","114.392","http://aqicn.org/city/hebei/zhangjiakoushi/huaianhuanbaoju/","","2017-03-25 06:00:00","",-2,70,1024,NA,NA,NA,NA,NA,NA,1.8,NA,40,-5,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4108","Huailai Fuqian Primary School, Zhangjiakou",113,4664,"40.421","115.524","http://aqicn.org/city/hebei/zhangjiakoushi/huailaifuqianxiaoxue/","","2017-03-25 06:00:00","",-2,70,1024,NA,NA,NA,NA,NA,NA,1.8,NA,40,-5,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4109","Chìchéng běishān, Zhangjiakou",48,4665,"40.919","115.838","http://aqicn.org/city/hebei/zhangjiakoushi/chichengbeishan/","","2017-03-25 06:00:00","",-2,70,1024,NA,NA,NA,NA,NA,NA,1.8,NA,40,-5,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4110","Chengde County EPA, Chengde",73,4666,"40.775","118.17","http://aqicn.org/city/hebei/chengdeshi/chengdexianhuanbaoju/","","2017-03-25 06:00:00","",1,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,290,0,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4111","Xinglong County City Hall, Chengde",45,4667,"117.507","40.423","http://aqicn.org/city/hebei/chengdeshi/xinglongxianzhengfu/","","2017-03-25 06:00:00","",1,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,290,0,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4112","Luanping EPA, Chengde",42,4668,"40.949","117.344","http://aqicn.org/city/hebei/chengdeshi/luanpinghuanbaoju/","","2017-03-25 06:00:00","",1,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,290,0,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4113","Fengning County City Hall, Chengde",82,4669,"41.215","116.652","http://aqicn.org/city/hebei/chengdeshi/fengningxianzhengfu/","","2017-03-25 02:00:00","",1,95,1021,NA,NA,NA,NA,NA,NA,0.9,NA,250,1,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4114","Guan Party School, Langfang",62,4674,"39.445","116.305","http://aqicn.org/city/hebei/langfangshi/guandangxiao/","","2017-03-25 06:00:00","",3,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,30,2,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4115","Xianghe EPA, Langfang",80,4675,"117.009","39.766","http://aqicn.org/city/hebei/langfangshi/xianghehuanbaoju/","","2017-03-25 06:00:00","",3,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,30,2,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4116","Wenan County EPA, Langfang",74,4676,"38.88","116.464","http://aqicn.org/city/hebei/langfangshi/wenanxianhuanbaoju/","","2017-03-25 06:00:00","",3,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,30,2,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4117","Dà chǎng wèishēng jú, Langfang",72,4677,"39.89","116.998","http://aqicn.org/city/hebei/langfangshi/dachangweishengju/","","2017-03-25 06:00:00","",3,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,30,2,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4118","Bà zhōu shùn dá ránqì, Langfang",60,4678,"39.132","116.398","http://aqicn.org/city/hebei/langfangshi/bazhoushundaranqi/","","2017-03-25 06:00:00","",3,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,30,2,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4119","Three Rivers Department of Transportation, Langfang",83,4679,"39.988","117.085","http://aqicn.org/city/hebei/langfangshi/sanhejiaotongju/","","2017-03-25 06:00:00","",3,93,1021,NA,NA,NA,NA,NA,NA,0.9,NA,30,2,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4120","Daxie Literary Museum",89,4682,"29.905193","121.982324","http://aqicn.org/city/ningbo/daxie/wenyiguan/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,36,5.6,15.6,89,4.3,32.5,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4121","Cixi EPB",164,4683,"30.168252","121.244653","http://aqicn.org/city/ningbo/cixi/huanbaodalou/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,72,6.1,16.5,164,7.9,19.1,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4122","Cixi Experimently Primary School",168,4684,"30.182249","121.264327","http://aqicn.org/city/ningbo/cixi/shiyanxiaoxue/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,88,7.1,17.4,168,7.1,17.5,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4123","Yongsan Park, Yuyao",164,4685,"121.158024","30.053171","http://aqicn.org/city/ningbo/yuyao/longshangongyuan/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,56,4.1,18.8,164,14.5,11.4,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4124","Qilupu Water Company, Yuyao",165,4686,"30.048121","121.13124","http://aqicn.org/city/ningbo/yuyao/qilipushuichang/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,44,7.6,24.3,165,9.4,9.8,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4125","Fenghua EPB",124,4687,"29.668855","121.416176","http://aqicn.org/city/ningbo/fenghua/huanbaodalou/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,46,4.1,11,124,6.4,24.4,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4126","Yuelong station, Ninghai",95,4688,"121.441423","29.299003","http://aqicn.org/city/ningbo/ninghai/yuelongzhan/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,33,6.6,18.8,95,6.8,22.4,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4127","Wenfeng Primary School, Xiangshan",65,4689,"29.473629","121.885564","http://aqicn.org/city/ningbo/xiangshan/wenfengxiaoxue/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,25,4.1,8.3,65,8.7,35.4,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4128","Chengnan Primary School, Ninghai",87,4690,"121.432195","29.296298","http://aqicn.org/city/ningbo/ninghai/chengnanxiaoxue/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,35,8.2,11,87,7.5,25.6,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4129","Xingang Primary School, Xiangshan",85,4691,"121.94853","29.206723","http://aqicn.org/city/ningbo/xiangshan/xingangxiaoxue/","pm25","2017-03-25 06:00:00","+08:00",9,100,1021,32,3.6,8.3,85,7.7,30.1,3.1,NA,10,9,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4130","Bangkok University Rangsit Campus, Pathum Thani",23,4693,"14.040299305494","100.60873959621","http://aqicn.org/city/thailand/pathum-thani/bangkok-university-rangsit-campus/","o3",NA,"2017-03-18 15:00:00",34,53,809,NA,5,2,NA,0,23,2,5,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4131","Hosono, Kobayashi, Miyazaki",74,4694,"31.991199","130.975596","http://aqicn.org/city/japan/xiaolinshi/xiaolinbaojiansuo/","pm25","2017-03-25 06:00:00","+09:00",6.15,100,1017,16,1.5,NA,74,NA,20.8,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4132","Tajimacho, Kanagawa",50,4695,"35.5158965","139.7118424","http://aqicn.org/?city=Japan/%E5%B7%9D%E5%B4%8E%E5%B8%82%E5%B7%9D%E5%B4%8E%E5%8C%BA/%E5%9B%BD%E8%A8%AD%E5%B7%9D%E5%B4%8E","pm25","2017-03-25 07:00:00","+09:00",1.98,45,1019,10,1.5,6.5,50,1.2,32.8,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4133","Moriai, Fukushima, Fukushima",13,4696,"140.4494579","37.7669407","http://aqicn.org/city/japan/fukushimashi/moriai/","pm25","2017-03-25 06:00:00","+09:00",1.15,64,1020,3,1.5,1.9,13,NA,33.6,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4134","Tajima, Fukushima",34,4697,"37.2009339","139.7813062","http://aqicn.org/city/japan/nanhuijinjunnanhuijinding/nanhuijin/","pm25","2017-03-25 06:00:00","+09:00",-2.85,73,1020,7,NA,NA,34,NA,36.8,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4135","Muikamachi, Minamiuonuma, Niigata",42,4698,"37.0661829","138.8774785","http://aqicn.org/city/japan/minamiuonumashi/rokunichimachi/","pm25","2017-03-25 06:00:00","+09:00",-3.48,68,NA,20,1.5,13.9,42,NA,19.2,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4136","Miyashitamachi, Kawagoe, Saitama",42,4699,"35.9280752","139.4870566","http://aqicn.org/city/japan/chuanyueshi/chuanyueshichuanyue/","pm25","2017-03-25 06:00:00","+09:00",2.47,56,1020,10,1.5,11.2,42,2.3,28.1,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4137","Higashitokorozawa, Tokorozawa, Saitama",38,4700,"35.8033114","139.5197165","http://aqicn.org/city/japan/tokorozawashi/tokorozawashihigashitokorozawa/","pm25","2017-03-25 06:00:00","+09:00",2.28,56,1020,18,1.5,13.9,38,1.2,28.1,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4138","Ekiyacho Oaza Hojoji, Fukuyama, Hiroshima",53,4702,"133.3294801","34.5548699","http://aqicn.org/city/japan/fukuyamashi/ekiyahigashishogakko/","pm25","2017-03-25 07:00:00","+09:00",4.15,64,1022,12,1.5,1,53,2.3,14.5,0.7,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4139","Chuo, Kisarazu, Chiba",46,4704,"35.3858786","139.9254573","http://aqicn.org/city/japan/mugengjinshi/mugengjinzhongyang/","pm25","2017-03-25 06:00:00","+09:00",2.06,56,1020,13,1.5,6.5,46,NA,32,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4140","Kohokudai, Abiko, Chiba",46,4705,"140.0773899","35.8624488","http://aqicn.org/city/japan/abikoshi/abikokohokudai/","pm25","2017-03-25 06:00:00","+09:00",1.98,45,1019,8,2.9,9.3,46,NA,17.6,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4141","Shikawatashi, Yotsukaido, Chiba",46,4706,"140.172737","35.6689662","http://aqicn.org/city/japan/sijiedaoshi/sijiedaoludu/","pm25","2017-03-25 06:00:00","+09:00",2.28,56,1020,14,1.5,20.4,46,4.5,2.4,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4142","Tsubaki, Sosa, Chiba",42,4707,"35.7206244","140.578351","http://aqicn.org/city/japan/sosashi/sosatsubaki/","pm25","2017-03-25 06:00:00","+09:00",-0.5,59,1020,5,2.9,3.8,42,NA,25.6,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4143","Jonanmachi, Kurume, Fukuoka",53,4708,"33.3205781","130.507407","http://aqicn.org/city/japan/jiuliumishi/chengnanzhongxuexiao/","pm25","2017-03-25 07:00:00","+09:00",8.15,70,1018,14,1.5,6.5,53,NA,25.6,3.3,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4144","Nishisanjocho, Omura, Nagasaki",59,4709,"32.9134973","129.9602632","http://aqicn.org/city/japan/omurashi/omurataikisokuteikyoku/","pm25","2017-03-25 06:00:00","+09:00",8.15,70,1018,30,1.5,3.8,59,NA,22.4,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4145","Shisacho Uramen, Matsuura, Nagasaki",63,4710,"33.3422732","129.7060396","http://aqicn.org/city/japan/matsuurashi/matsuurashisataikisokuteikyoku/","pm25","2017-03-25 06:00:00","+09:00",8.15,70,1018,24,1.5,2.8,63,NA,20.8,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4146","Izuharamachi Miyadani, Tsushima, Nagasaki",38,4711,"34.2102617","129.2897069","http://aqicn.org/city/japan/tsushimashi/tsushimataikisokuteikyoku/","pm25","2017-03-25 06:00:00","+09:00",11.89,100,1020,15,1.5,1.9,38,NA,41.6,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4147","Tsushima, Nagasaki",53,4712,"34.2026624","129.2874904","http://aqicn.org/?city=Japan/%E5%AF%BE%E9%A6%AC%E5%B8%82/%E5%9B%BD%E8%A8%AD%E5%AF%BE%E9%A6%AC%E9%85%B8%E6%80%A7%E9%9B%A8","pm25","2017-03-25 06:00:00","+09:00",11.89,100,1020,16,1.5,1.9,53,NA,41.6,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4148","Osetocho Yukinourakamigo, Saikai, Nagasaki",63,4713,"32.9207521","129.6657973","http://aqicn.org/city/japan/saikaishi/yukinourataikisokuteikyoku/","pm25","2017-03-25 06:00:00","+09:00",8.15,70,1018,20,1.5,2.8,63,NA,24.8,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4149","Nodago, Nagasaki",65,4714,"32.8279714","129.8465053","http://aqicn.org/city/japan/nishisonokiguntogitsumachi/togitsushogakkotaikisokuteikyoku/","pm25","2017-03-25 06:00:00","+09:00",8.15,70,1018,19,1.5,2.8,65,NA,17.6,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4150","Kojuhovo, Moscow",9,4716,"55.7240871","37.9038391","http://aqicn.org/city/moscow/kojuhovo/","pm25","2017-03-24 19:00:00","+03:00",0,100,1013,2,1.4,8.8,9,0.4,NA,0.9,NA,270,0,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4151","Proletarskiy, Moscow",17,4717,"55.6365687","37.6535471","http://aqicn.org/city/moscow/proletarskiy/","pm25","2017-03-24 19:00:00","+03:00",0,100,1013,8,NA,24.4,17,5.8,NA,0.9,NA,270,0,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4152","Guryanova, Moscow",25,4718,"55.6801674","37.7130971","http://aqicn.org/city/moscow/guryanova/","pm25","2017-03-24 19:00:00","+03:00",0,100,1013,7,0.3,25.7,25,5.1,NA,0.9,NA,270,0,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4153","Troitsk, Moscow",1,4719,"55.4735266","37.2967351","http://aqicn.org/city/moscow/troitsk/","co","2017-03-24 19:00:00","+03:00",0,100,1013,NA,NA,6.4,NA,1,NA,0.9,NA,270,0,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4154","Adana (Dogankent)",21,4720,"36.854533","35.349142","http://aqicn.org/city/turkey/akdeniz/adana/dogankent/","o3","2017-03-25 01:00:00","+02:00",14.1,53.1,1016.1,21,2.6,5.5,NA,NA,21.2,1.03,2,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4155","Mus",107,4721,"38.7485926609647","41.5094850757176","http://aqicn.org/city/turkey/dogu-anadolu/mus/","pm10","2017-03-25 01:00:00","+02:00",3.6,53,871.5,107,29.4,NA,NA,NA,NA,0.51,5,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4156","Kayseri2 (Melikgazi)",50,4722,"38.7248972846845","35.5156120399765","http://aqicn.org/city/turkey/ic-anadolu/kayseri2/melikgazi/","pm10","2017-03-25 01:00:00","+02:00",4,56,878.4,50,2.1,NA,NA,NA,NA,0.51,2,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4157","Ordu",NA,4723,"40.9834064696112","37.8784349301347","http://aqicn.org/city/turkey/karadeniz/ordu/","","","+0200",22.9,63.9,1014.4,NA,NA,NA,NA,NA,NA,1.03,4,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4158","Stelleweg, Philippine",15,4724,"51.294498","3.749484","http://aqicn.org/city/netherland/philippine/stelleweg/","pm10","2017-03-24 23:00:00","+01:00",8.66,65,1031,15,NA,18.4,NA,NA,13.2,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4159","Zöbelboden, Wildwiese",50,4725,"14.441388889","47.8386111","http://aqicn.org/city/austria/zobelboden--wildwiese/","pm25","2017-03-24 22:00:00","+01:00",8.15,70,1029,12,0.6,1.9,50,NA,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4160","Leopoldgasse, neben Friedhof bei Grottenthalgasse",26,4726,"48.329445","16.0625","http://aqicn.org/city/austria/leopoldgasse--neben-friedhof-bei-grottenthalgasse/","pm10","2017-03-24 21:00:00","+01:00",7.13,75,1028,26,1.6,3.7,NA,NA,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4161","F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",24,4727,"15.971852","47.28286","http://aqicn.org/city/austria/f.-schmidt-g.--sparkassenplatz--parkplatz-hinter-bahnhofstr./","pm10","2017-03-24 23:00:00","+01:00",8.62666666666667,71.6666666666667,1027,24,0.6,4.2,NA,NA,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4162","Stixneusiedl, Hochbehälter Viehtrift",20,4728,"48.050278","16.675278","http://aqicn.org/city/austria/stixneusiedl--hochbehalter-viehtrift/","pm10","2017-03-24 21:00:00","+01:00",6.9,75,1027,20,1.6,5.1,NA,NA,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4163","Parkplatz Bezirkskrankenhaus, Florianistraße",22,4729,"48.143612","16.959444","http://aqicn.org/city/austria/parkplatz-bezirkskrankenhaus--florianistrasse/","pm10","2017-03-24 21:00:00","+01:00",6.9,75,1027,22,1.1,4.6,NA,NA,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4164","Bahnhof Weiz Stadt, Birkfelder Straße (50 m)",NA,4730,"47.217224","15.628333","http://aqicn.org/city/austria/bahnhof-weiz-stadt--birkfelder-strasse-50-m/","","2015-06-30 07:00:00","+0100",28.355,47,1021.5,8,NA,11.5,NA,NA,NA,1.8,0,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4165","Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",25,4731,"15.433056","47.041668","http://aqicn.org/city/austria/tiergartenweg-10--ecke-herrgotwiesgasse-190-b67-250m/","pm10","2017-03-24 23:00:00","+01:00",10.94,81,1027,25,0.6,17.4,NA,0.1,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4166","St.Paul-Gasse, BG Rechte Kremszeile (B3: 170m, S37: 470m)",7,4732,"48.40861","15.619166","http://aqicn.org/city/austria/st.paul-gasse--bg-rechte-kremszeile-b3-170m--s37-470m/","pm10","2017-03-24 21:00:00","+01:00",7.13,75,1028,7,0.6,6,NA,NA,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4167","Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",70,4733,"48.165","14.035556","http://aqicn.org/city/austria/linzerstr.-85-wind-auf-berufsschule--25m--230-m-v.-b137/","pm25","2017-03-24 23:00:00","+01:00",8.15,70,1029,21,1.6,11.9,70,0.1,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4168","Ennet der Ach (420m von B179)",NA,4734,"47.447575","10.744445","http://aqicn.org/city/austria/ennet-der-ach-420m-von-b179/","","","+0100",20.15,49,1011,NA,NA,NA,NA,NA,NA,1,0,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4169","Oberkrimml",NA,4735,"47.217854","12.173794","http://aqicn.org/city/austria/oberkrimml/","","","+0100",12.84,66,870.05,NA,NA,NA,NA,NA,NA,0.92,0,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4170","250, Wehlistraße 366, Gstr.Nr.2157",57,4736,"48.20306","16.43455","http://aqicn.org/city/austria/wehlistrasse-366--gstr.nr.2157/250/","pm25","2017-03-24 23:00:00","+01:00",6.56,80,1029,17,2.6,17.4,57,0.1,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
"4171","Kaiserebersdorf, Alberner Straße 8 (Umspannwerk) (A4 160m)",17,4737,"48.156708","16.476051","http://aqicn.org/city/austria/kaiserebersdorf--alberner-strasse-8-umspannwerk-a4-160m/","pm10","2017-03-24 23:00:00","+01:00",6.56,80,1029,17,1.6,10.1,NA,NA,NA,NA,NA,NA,NA,2017-03-24 18:51:05,NA,NA,NA,2017-03-24 22:01:19
