"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","pm25","o3","no2","co","so2","pm10","h","t","w","wd","d","p","r","uvi","pol","mepaqi","pm1","time_estern","time_estern"
"7325","Xingsong Compound, Hohhot",43,936,40.845941,111.661607,"http://aqicn.org/city/china/huhehaote/xingsongxiaoqu/","pm10","2017-03-28 23:00:00","+08:00",38,NA,23.4,8.2,10.7,43,60,2,1.8,70,-5,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7326","Xingtai",171,1459,37.070589,114.504844,"http://aqicn.org/city/xingtai/","pm25","2017-03-29 00:00:00","+08:00",171,4.1,42.1,0.1,58.6,112,57,9,3.1,290,3,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7327","Xingtai Normal College, Xingtai",172,666,37.053,114.526,"http://aqicn.org/city/hebei/xingtaishi/xingshigaozhuan/","pm25","2017-03-28 23:00:00","+08:00",172,3.7,43,5.7,20.3,117,57,9,3.1,290,3,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7328","Xinguang woolen factory, Linyi",153,612,34.98166667,118.2763889,"http://aqicn.org/city/shandong/linyi/xinguangmaofangchang/","pm25","2017-03-29 00:00:00","+08:00",153,28.9,11,5.7,2.1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7329","Xinhua street, Tianjin",NA,706,39.13766667,117.0039333,"http://aqicn.org/city/tianjin/xinhuadao/","","","+0800",NA,NA,NA,NA,NA,NA,NA,NA,1.8,300,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7330","Xinhui Group, Weifang",63,573,36.64111111,119.1108333,"http://aqicn.org/city/shandong/weifang/xinhuijituan/","pm10",NA,"2017-03-07 18:00:00",63,36,4,4,10,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7331","Xining",156,1577,36.617144,101.778228,"http://aqicn.org/city/xining/","pm25","2017-03-29 00:00:00","+08:00",156,36.2,12.4,4.6,12.2,151,14,8,1.8,200,-10,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7332","Xinjiang Academy of Agricultural Farms, Wulumuqi",303,1415,43.9469,87.4754,"http://aqicn.org/city/china/wulumuqi/xinjiangnongkeyuannongchang/","pm25","2017-03-28 23:00:00","+08:00",303,4.1,40.7,29.9,11.7,230,81,6,0.9,20,3,1026,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7333","Xinjin Secondary Foreign Language Experimental School, Chengdu",169,8704,30.4133333,103.821666,"http://aqicn.org/city/china/chengdu/xinjinzhongxuewaiguoyushiyanxuexiao/","pm25","2017-03-29 00:00:00","+08:00",169,11.8,26.1,8.7,5.6,84,82,15,1.8,190,12,1017,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7334","Xīnqū, Zibo",169,529,36.84333333,118.0175,"http://aqicn.org/city/shandong/zibo/xinqu/","pm25","2017-03-29 00:00:00","+08:00",169,3.3,34.8,5.9,13.7,77,100,3,0.9,180,3,1023,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7335","Xinshan village, Chongqing",161,1357,29.4892,106.468,"http://aqicn.org/city/china/zhongqing/xinshancun/","pm25","2017-03-29 00:00:00","+08:00",161,2.9,52,10.9,13.2,97,68,17,0.9,200,11,1017,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7336","Xinyi middle school, Laiwu",154,605,36.245,117.7330556,"http://aqicn.org/city/shandong/laiwu/xinyizhongxue/","pm25","2017-03-29 00:00:00","+08:00",154,14.7,17.4,8.6,6.1,56,81,4,0.9,70,2,1024,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7337","xinyi primary school, Bazhong",82,8994,31.5882777,107.08875,"http://aqicn.org/city/china/bazhong/xinyixiaoxue/","pm25","2017-03-29 00:00:00","+08:00",82,34.2,5.1,1.5,5.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7338","Xinying",157,1628,23.305633,120.31725,"http://aqicn.org/city/taiwan/sinying/","pm25","2017-03-29 00:00:00","+08:00",157,30.4,16.7,5.7,7.2,96,68,19.15,NA,NA,NA,1019.6,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7339","Xinzhuang",91,1592,25.037972,121.4325,"http://aqicn.org/city/taiwan/sinjhuang/","pm25","2017-03-29 00:00:00","+08:00",91,15.2,43.6,12.8,4.3,65,NA,19.1,NA,NA,NA,1024.2,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7340","Xiqū, Jiangmen",151,802,22.5811,113.074,"http://aqicn.org/city/guangdong/jiangmen/xiqu/","pm25","2017-03-28 22:00:00","+08:00",151,39.4,16,7.3,5.1,67,73,23.15,NA,NA,NA,1017.33333333333,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7341","Xishan Forest Park, Kunming",63,1379,24.9624,102.625,"http://aqicn.org/city/china/kunming/xishansenlingongyuan/","pm25","2017-03-29 00:00:00","+08:00",63,38.6,2.3,7,3.6,24,63,15,5.8,200,8,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7342","Xitun",157,1617,24.162197,120.616917,"http://aqicn.org/city/taiwan/situn/","pm25","2017-03-29 00:00:00","+08:00",157,3.2,54.4,11.3,5.8,78,NA,18.1,NA,NA,NA,1020.2,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7343","xiū chéng bà diǎn, Guangyuan",139,8975,32.2930555,105.521944,"http://aqicn.org/city/china/guangyuan/xiuchengbadian/","pm25","2017-03-29 00:00:00","+08:00",139,1.3,32.5,4.4,3.1,71,46,18,0.9,140,10,1014,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7344","Xiushan County High School, Chongqing",151,9252,28.454027,108.985,"http://aqicn.org/city/china/zhongqing/xiushanxiangaojizhongxue/","pm25","2017-03-29 01:00:00","+08:00",151,12.2,6,4.6,2.1,64,77,16,0.9,220,12,1017,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7345","Xiuying Hainan Hospital, Haikou",72,1342,20.0053,110.283,"http://aqicn.org/city/china/haikou/xiuyinghainanyiyuan/","pm25","2017-03-28 23:00:00","+08:00",72,28.1,9.2,6.4,2.6,51,94,22,1.8,120,21,1016,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7346","Xixi, Hangzhou",78,728,30.27472222,120.0633333,"http://aqicn.org/city/zhejiang/hangzhoushi/xixi/","pm25","2017-03-28 23:00:00","+08:00",78,34.2,20.6,5.5,2.1,50,81,13.36,NA,NA,NA,1016.94,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7347","Xizhi",95,1587,25.065669,121.6408,"http://aqicn.org/city/taiwan/sijhih/","pm25","2017-03-29 00:00:00","+08:00",95,3.2,38.9,9.8,4.3,53,NA,19.1,NA,NA,NA,1024.2,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7348","Xizhimen N St",175,478,39.954,116.349,"http://aqicn.org/city/beijing/xizhimenbeidajie/","pm25","2017-03-29 00:00:00","+08:00",175,12.6,41.6,8.2,3.6,63,71.5,8,0.9,200,3,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7349","xuanhan no2 middle school, Dazhou",68,8988,31.3619444,107.713055,"http://aqicn.org/city/china/dazhou/xuanhanxiandierzhongxue/","pm25","2017-03-29 00:00:00","+08:00",68,5.7,15.1,9.5,2.6,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7350","Xuanwu Lake, Nanjing",169,830,32.0775,118.794722,"http://aqicn.org/city/jiangsu/nanjing/xuanwuhu/","pm25","2017-03-28 23:00:00","+08:00",169,29.7,26.6,11.8,8.2,96,71,14.15,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7351","Xuecheng EPA, Zaozhuang",165,540,34.79111111,117.2666667,"http://aqicn.org/city/shandong/zaozhuang/xuechengquhuanbaoju/","pm25","2017-03-29 00:00:00","+08:00",165,23.2,10.6,3.4,9.2,74,75,6,1.8,90,4,1024,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7352","xúnhuán jīngjì yuánqū zi zhàn, Changjiangxian",64,8637,19.241667,108.96528,"http://aqicn.org/city/china/changjiangxian/xunhuanjingjiyuanquzizhan/","pm10","2017-03-28 23:00:00","+08:00",NA,18.3,5.5,7.3,2.6,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7353","Xuyong County Chinese Medicine Hospital, Luzhou",167,8950,28.1644444,105.433055,"http://aqicn.org/city/china/luzhou/xuyongxianzhongyiyiyuan/","pm25","2017-03-29 00:00:00","+08:00",167,9,19.7,13.4,4.1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7354","Xuzhou",178,1487,34.20475,117.284072,"http://aqicn.org/city/xuzhou/","pm25","2017-03-29 00:00:00","+08:00",178,22.8,19.7,9.1,8.7,127,70,7.91,NA,NA,NA,1030.23,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7355","Yacolt Rd, Yacolt, Washington",10,161,45.86639,-122.40889,"http://aqicn.org/city/usa/washington/yacolt/yacolt-rd/","pm25","2017-03-28 08:00:00","-07:00",10,NA,4,2.7,1.5,9,87,8.55,NA,NA,NA,1027,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7356","Yaeum-dong, Nam-gu, Ulsan",91,1763,35.526111,129.325833,"http://aqicn.org/city/korea/ulsan/nam-gu/","pm25","2017-03-29 01:00:00","+09:00",91,1.6,67.4,8.9,5.8,56,50,10.1,1.4,270,NA,1021.8,0.4,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7357","Yagicho, Hachioji, Tokyo",53,2424,35.6615706,139.3201415,"http://aqicn.org/city/japan/hachiojishi/koshukaidoyagimachi/","pm25","2017-03-29 00:00:00","+09:00",53,4.8,18.6,4.5,1.5,7,81,6.47,NA,NA,NA,1019,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7358","Yagisawa, Nishitokyo, Tokyo",72,2333,35.7269409,139.5507441,"http://aqicn.org/city/japan/nishitokyoshi/oumekaidoyagisawa/","pm25","2017-03-28 23:00:00","+09:00",72,13.6,38,4.5,1.5,20,87,6.33,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7359","Yahagicho, Okazaki, Aichi",57,2524,34.9626852,137.1418681,"http://aqicn.org/city/japan/okazakishi/yasaku/","pm25","2017-03-28 23:00:00","+09:00",57,35.2,13.9,2.3,1.5,11,82,3.41,NA,NA,NA,1000.1,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7360","Yaho, Kunitachi, Tokyo",65,2327,35.6818819,139.4322254,"http://aqicn.org/city/japan/kokuritsushi/koshukaidokokuritsu/","pm25","2017-03-28 23:00:00","+09:00",65,19.2,29.7,4.5,1.5,18,87,6.1,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7361","Yaita, Tochigi",25,2508,36.8066862,139.924054,"http://aqicn.org/city/japan/yaitashi/yaitashioyazuhodokyo/","pm10","2017-03-28 23:00:00","+09:00",NA,36.1,17.6,NA,1.5,25,93,5.15,NA,NA,NA,1007,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7362","Yakama Tribe, Toppenish, Washington",30,152,46.38024,-120.33266,"http://aqicn.org/city/usa/washington/toppenish/yakama-tribe/","pm10","2017-03-28 07:00:00","-07:00",9,NA,NA,NA,NA,30,75,6.2,0.9,NA,NA,1024,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7363","Yakama Tribe, White Swan, Washington",14,160,46.37543,-120.72932,"http://aqicn.org/city/usa/washington/white-swan/yakama-tribe/","pm10","2017-03-28 06:00:00","-07:00",6,NA,NA,NA,NA,14,81,7.2,7.6,NA,NA,1026,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7364","Yalova Altinova",57,8173,40.70058,29.50785,"http://aqicn.org/city/turkey/yalova/altinova/mthm/","pm25","2017-03-28 20:00:00","+02:00",57,40.7,4.6,NA,4.1,NA,56.9,12.3,1.03,NA,NA,1019.1,992,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7365","Yalova Armutlu",63,8174,40.52935,28.78459,"http://aqicn.org/city/turkey/yalova/armutlu/mthm/","pm25","2017-03-28 20:00:00","+02:00",63,26.4,15.6,NA,5.6,22,56.9,12.3,1.03,NA,NA,1019.1,992,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7366","Yamadakitamaechō, Miyagi-ken",59,8209,38.2210749,140.827636,"http://aqicn.org/city/japan/xiantaishitaibaiqu/shantian/","pm25","2017-03-29 02:00:00","+09:00",59,10.4,17.6,NA,NA,21,81,-0.45,NA,NA,NA,1023.4,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7367","Yamaguchi, Yamaguchi",55,2057,34.178496,131.4737269,"http://aqicn.org/city/japan/yamaguchishi/kankyohokensenta/","pm25","2017-03-28 23:00:00","+09:00",55,29.6,7.5,NA,1.5,5,53,10.15,NA,NA,NA,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7368","Yamakita, Tsuyama-shi, Okayama-ken",63,8808,35.0709599,134.0087674,"http://aqicn.org/city/japan/jinshanshi/jinshan/","pm25","2017-03-29 01:00:00","+09:00",63,17.6,6.5,NA,4.3,19,83,0.35,NA,NA,NA,1008.57,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7369","Yamanome, Ichinoseki, Iwate",53,1881,38.9324125,141.118604,"http://aqicn.org/city/japan/ichizekishi/santanda/","pm25","2017-03-29 00:00:00","+09:00",53,NA,14.9,NA,NA,11,79,-3.84,NA,NA,NA,1019,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7370","Yamanotahonmachi, Shimonoseki, Yamaguchi",55,2054,33.9893027,130.9271263,"http://aqicn.org/city/japan/shimonosekishi/yamanotakyoku/","pm25","2017-03-28 23:00:00","+09:00",55,27.2,20.4,2.3,5.8,16,55,10.15,NA,NA,NA,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7371","Yamasakichō, Ikoma-shi, Nara-ken",68,8805,34.6916209,135.7078887,"http://aqicn.org/?city=Japan/%E7%94%9F%E9%A7%92%E5%B8%82/%E7%94%9F%E9%A7%92","pm25","2017-03-29 01:00:00","+09:00",68,24.8,14.9,NA,4.3,20,90,0.2,NA,NA,NA,1015.46,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7372","Yamashitacho, Kagoshima, Kagoshima",59,2180,31.5970951,130.5569158,"http://aqicn.org/city/japan/kagoshimashi/kagoshimashiyakusho/","pm25","2017-03-28 23:00:00","+09:00",59,28.9,10.2,3.4,2.9,9,97,0.51,NA,NA,NA,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7373","Yamatemachi, Iwakuni, Yamaguchi",102,2061,34.1698862,132.2166397,"http://aqicn.org/city/japan/iwakunishi/marifushogakko/","pm25","2017-03-29 00:00:00","+09:00",102,33.6,10.2,5.6,1.5,20,70,8.15,NA,NA,NA,1023,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7374","Yamatocho, Itabashi, Tokyo",63,2309,35.7609858,139.7053993,"http://aqicn.org/city/japan/itabashiku/nakasendoyamatomachi/","pm25","2017-03-29 00:00:00","+09:00",63,24.8,23.2,4.5,5.8,14,81,6.64,NA,NA,NA,1019,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7375","Yanan",139,1574,36.585455,109.489727,"http://aqicn.org/city/yanan/","pm25","2017-03-29 00:00:00","+08:00",139,4.5,39.8,23.5,21.8,98,21,7,1.8,180,-8,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7376","Yancheng",137,890,33.393889,120.155,"http://aqicn.org/city/jiangsu/yancheng/","pm25","2017-03-28 23:00:00","+08:00",137,NA,6.4,4.6,1.6,69,96,6.76,NA,NA,NA,1033.8,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7377","Yancheng",137,1495,33.347378,120.163561,"http://aqicn.org/city/yancheng/","pm25","2017-03-28 23:00:00","+08:00",137,43.1,6.4,4.6,1.6,69,96,6.76,NA,NA,NA,1033.8,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7378","Yancheng power station , Yancheng",155,889,33.402778,120.117778,"http://aqicn.org/city/jiangsu/yancheng/yanchengdianchang/","pm25","2017-03-28 23:00:00","+08:00",155,46.3,3.7,4.6,1.6,72,96,6.76,NA,NA,NA,1033.8,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7379","Yǎng kǒu, Qingdao",65,519,36.240156,120.660697,"http://aqicn.org/city/shandong/qingdao/yangkou/","pm25","2017-03-28 23:00:00","+08:00",65,38.2,6,6,3.6,20,87,6,3.1,80,4,1023,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7380","Yangcheon-gu, Seoul",156,1685,37.523286,126.858689,"http://aqicn.org/city/korea/seoul/yangcheon-gu/","pm25","2017-03-29 01:00:00","+09:00",156,9.6,37.1,10,10,62,62,5.5,1.3,202.5,NA,1023.4,0.5,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7381","Yangming",119,1648,25.182722,121.529583,"http://aqicn.org/city/taiwan/yangming/","pm25","2017-03-29 00:00:00","+08:00",119,54.5,9.3,5.3,4.3,58,NA,19.1,NA,NA,NA,1024.2,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7382","Yangpu Sipiao",109,482,31.2659,121.536,"http://aqicn.org/city/shanghai/yangpusipiao/","pm25","2017-03-28 23:00:00","+08:00",109,23.6,32.5,6.4,5.6,63,63,16,3.1,210,9,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7383","Yangpyeong-gunchung, Yangpyeong-gun, Gyeonggi",160,1710,37.4856,127.594771,"http://aqicn.org/city/korea/gyeonggi/yangpyeong-gun/","pm25","2017-03-29 01:00:00","+09:00",160,14.5,24.1,7.8,4.3,74,54,6.9,1.2,315,NA,1023.1,2.5,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7384","Yangqiao West  Road, Fuzhou",124,945,26.076795,119.2662176,"http://aqicn.org/city/china/fuzhou/yangqiaoxilu/","pm25","2017-03-28 23:00:00","+08:00",124,49.2,44.8,11.8,2.6,82,92,16,1.8,290,15,1021,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7385","Yangquan",187,1467,37.856972,113.580519,"http://aqicn.org/city/yangquan/","pm25","2017-03-28 23:00:00","+08:00",187,50.6,55.7,19,38.6,152,50,8,1.8,30,-2,1021,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7386","yángshùfàn, Shaoxing",154,9077,29.6921694444444,120.236972222222,"http://aqicn.org/city/zhejiang/shaoxingshizhujishi/yangshufan/","pm25","2017-03-29 00:00:00","+08:00",154,19.9,11.9,5.5,7.1,69,85,12.83,NA,NA,NA,1016.645,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7387","Yangtze River tourist area, Zhongshan",137,822,22.4886,113.434,"http://aqicn.org/city/guangdong/zhongshan/changjianglvyouqu/","pm25","2017-03-28 23:00:00","+08:00",137,40.7,12.4,5.5,3.6,61,73,23.15,NA,NA,NA,1017.33333333333,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7388","Yangzhou",165,859,32.41,119.404444,"http://aqicn.org/city/jiangsu/yangzhou/","pm25","2017-03-28 23:00:00","+08:00",165,NA,12.4,6.4,9.7,103,71,14.15,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7389","Yangzhou",165,1492,32.39421,119.412966,"http://aqicn.org/city/yangzhou/","pm25","2017-03-28 23:00:00","+08:00",165,39.8,21.5,14.5,9.7,103,71,14.15,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7390","Yanliang District, Xian",155,1398,34.6575,109.2,"http://aqicn.org/city/china/xian/yanliangqu/","pm25","2017-03-28 23:00:00","+08:00",155,11.4,32.5,14.5,13.2,98,62,9,0.9,340,2,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7391","Yanqing town",168,468,40.453,115.972,"http://aqicn.org/city/beijing/yanqingzhen/","pm25","2017-03-29 00:00:00","+08:00",168,10.6,33,10.9,2.6,82,71.5,8,0.9,200,3,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7392","Yantai",151,1509,37.463822,121.447935,"http://aqicn.org/city/yantai/","pm25","2017-03-29 00:00:00","+08:00",151,14.7,25.2,8.9,15.8,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7393","Yantian",107,914,22.590807,114.262078,"http://aqicn.org/city/shenzhen/yantian/","pm25","2017-03-29 00:00:00","+08:00",107,42.3,12.4,5.6,5.6,59,78,21,4,140,17,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7394","Yanting County Environmental Protection Agency, Mianyang",144,8953,31.2091666,105.384444,"http://aqicn.org/city/china/mianyang/yantingxianhuanbaoju/","pm25","2017-03-29 00:00:00","+08:00",144,26.4,16,5.1,6.1,70,36,19,1.8,200,8,1015,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7395","Yaohai District, Hefei",170,1296,31.8585,117.336,"http://aqicn.org/city/china/hefei/yaohaiqu/","pm25","2017-03-28 23:00:00","+08:00",170,35.8,11.9,6.4,5.6,77,72,12,4,20,7,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7396","Yashio, Shinagawa, Tokyo",57,2411,35.6007639,139.7526768,"http://aqicn.org/city/japan/shinagawaku/shinagawakuyashio/","pm25","2017-03-29 01:00:00","+09:00",57,14.5,26.9,5.6,11.5,11,75.7,9.2,0.4,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7397","Yasugicho, Yasugi, Shimane",46,2476,35.4263066,133.2481876,"http://aqicn.org/city/japan/yasugishi/yasugiippankankyotaikisokuteikyoku/","pm25","2017-03-29 00:00:00","+09:00",46,19.2,NA,NA,1.5,13,80,5.15,NA,NA,NA,1023,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7398","Yasunoyachō, Toyama-shi, Toyama-ken",42,8216,36.6943823,137.2025396,"http://aqicn.org/city/japan/toyamashi/toyamashibazono/","pm25","2017-03-29 01:00:00","+09:00",42,32.8,4.7,NA,1.5,13,100,-1,NA,NA,NA,1005.08,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7399","Yawata, Ichihara, Chiba",42,2520,35.5356,140.1241214,"http://aqicn.org/city/japan/ichiharashi/ichiharayahata/","pm25","2017-03-29 00:00:00","+09:00",42,30.4,7.5,2.3,1.5,9,87,5.65,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7400","Yawata, Ichikawa, Chiba",42,2150,35.7260247,139.928024,"http://aqicn.org/city/japan/ichikawashi/shikawamotoyahatakyoku/","pm25","2017-03-29 00:00:00","+09:00",42,22.4,21.3,1.2,2.9,20,87,6.33,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7401","Yellow river new village , Xuzhou",171,851,34.276111,117.166944,"http://aqicn.org/city/jiangsu/xuzhou/huanghexincun/","pm25","2017-03-28 23:00:00","+08:00",171,20.4,25.2,8.2,13.2,93,70,7.91,NA,NA,NA,1030.23,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7402","Yellowknife, NorthWestTerritories",28,42,62.452084,-114.364031,"http://aqicn.org/city/canada/northwestterritories/yellowknife/","o3","2017-03-28 09:00:00","-05:00",13,28.4,4.8,2.6,1,10,84,-14.85,3.1,NA,NA,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7403","Yeoju-eup, Yeoju-gun, Gyeonggi",170,1711,37.298663,127.628936,"http://aqicn.org/city/korea/gyeonggi/yeoju-gun/","pm25","2017-03-29 01:00:00","+09:00",170,6.4,45.4,8.9,7.2,90,44,6.4,1.7,247.5,NA,1023.4,1.8,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7404","yeon, Jeju-si, Jeju",117,1806,33.48863,126.500055,"http://aqicn.org/city/korea/jeju/jeju-si/","pm25","2017-03-29 01:00:00","+09:00",117,60.9,13,3.4,4.3,44,67,11,1.4,337.5,NA,1020.8,0.3,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7405","Yeoncheon-eup, Yeoncheon-gun, Gyeonggi",142,1712,38.096445,127.074844,"http://aqicn.org/city/korea/gyeonggi/yeoncheon-gun/","pm25","2017-03-29 01:00:00","+09:00",142,15.2,14.9,6.7,5.8,52,54,3.8,0.8,157.5,NA,1023.4,0.8,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7406","Yeongdeungpo-gu, Seoul",134,1686,37.525,126.897403,"http://aqicn.org/city/korea/seoul/yeongdeungpo-gu/","pm25","2017-03-29 01:00:00","+09:00",134,16,45.4,11.2,7.2,63,62,5.5,1.3,202.5,NA,1023.4,0.5,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"7407","Yeongdeungpo-ro, Seoul",73,8500,37.520222,126.904967,"http://aqicn.org/city/korea/seoul/yeongdeungpo-ro/","pm10","2017-03-29 02:00:00","+09:00",172,15.2,44.5,7.8,10,73,67,5.2,2.1,247.5,NA,1023.7,0.5,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
